檔名,頁數,位置,網址,切割圖檔
./台北市-蘇貞昌-2010/30500207-01.jpg,,3,http://pic.pimg.tw/ronnywang/1402590199-892378412.jpg?v=1402590205,780732953-3.png
./台北市-蘇貞昌-2010/30500207-01.jpg,,4,http://pic.pimg.tw/ronnywang/1402590199-892378412.jpg?v=1402590205,780732953-4.png
./台北市-蘇貞昌-2010/30500207-01.jpg,,5,http://pic.pimg.tw/ronnywang/1402590199-892378412.jpg?v=1402590205,780732953-5.png
./台北市-蘇貞昌-2010/30500207-01.jpg,,6,http://pic.pimg.tw/ronnywang/1402590199-892378412.jpg?v=1402590205,780732953-6.png
./台北市-蘇貞昌-2010/30500207-01.jpg,,7,http://pic.pimg.tw/ronnywang/1402590199-892378412.jpg?v=1402590205,780732953-7.png
./台北市-蘇貞昌-2010/30500207-01.jpg,,8,http://pic.pimg.tw/ronnywang/1402590199-892378412.jpg?v=1402590205,780732953-8.png
./台北市-蘇貞昌-2010/30500207-02.jpg,,0,http://pic.pimg.tw/ronnywang/1402590218-208958242.jpg?v=1402590224,997431633-0.png
./台北市-蘇貞昌-2010/30500207-02.jpg,,1,http://pic.pimg.tw/ronnywang/1402590218-208958242.jpg?v=1402590224,997431633-1.png
./台北市-蘇貞昌-2010/30500207-02.jpg,,2,http://pic.pimg.tw/ronnywang/1402590218-208958242.jpg?v=1402590224,997431633-2.png
./台北市-蘇貞昌-2010/30500207-02.jpg,,3,http://pic.pimg.tw/ronnywang/1402590218-208958242.jpg?v=1402590224,997431633-3.png
./台北市-蘇貞昌-2010/30500207-02.jpg,,4,http://pic.pimg.tw/ronnywang/1402590218-208958242.jpg?v=1402590224,997431633-4.png
./台北市-蘇貞昌-2010/30500207-02.jpg,,5,http://pic.pimg.tw/ronnywang/1402590218-208958242.jpg?v=1402590224,997431633-5.png
./台北市-蘇貞昌-2010/30500207-02.jpg,,6,http://pic.pimg.tw/ronnywang/1402590218-208958242.jpg?v=1402590224,997431633-6.png
./台北市-蘇貞昌-2010/30500207-02.jpg,,7,http://pic.pimg.tw/ronnywang/1402590218-208958242.jpg?v=1402590224,997431633-7.png
./台北市-蘇貞昌-2010/30500207-02.jpg,,8,http://pic.pimg.tw/ronnywang/1402590218-208958242.jpg?v=1402590224,997431633-8.png
./台北市-蘇貞昌-2010/30500207-03.jpg,,0,http://pic.pimg.tw/ronnywang/1402589994-178195440.jpg?v=1402590001,3684699541-0.png
./台北市-蘇貞昌-2010/30500207-03.jpg,,1,http://pic.pimg.tw/ronnywang/1402589994-178195440.jpg?v=1402590001,3684699541-1.png
./台北市-蘇貞昌-2010/30500207-03.jpg,,2,http://pic.pimg.tw/ronnywang/1402589994-178195440.jpg?v=1402590001,3684699541-2.png
./台北市-蘇貞昌-2010/30500207-03.jpg,,3,http://pic.pimg.tw/ronnywang/1402589994-178195440.jpg?v=1402590001,3684699541-3.png
./台北市-蘇貞昌-2010/30500207-03.jpg,,4,http://pic.pimg.tw/ronnywang/1402589994-178195440.jpg?v=1402590001,3684699541-4.png
./台北市-蘇貞昌-2010/30500207-03.jpg,,6,http://pic.pimg.tw/ronnywang/1402589994-178195440.jpg?v=1402590001,3684699541-6.png
./台北市-蘇貞昌-2010/30500207-03.jpg,,7,http://pic.pimg.tw/ronnywang/1402589994-178195440.jpg?v=1402590001,3684699541-7.png
./台北市-蘇貞昌-2010/30500208-01.jpg,,0,http://pic.pimg.tw/ronnywang/1402590065-552935690.jpg?v=1402590073,1887410081-0.png
./台北市-蘇貞昌-2010/30500208-01.jpg,,1,http://pic.pimg.tw/ronnywang/1402590065-552935690.jpg?v=1402590073,1887410081-1.png
./台北市-蘇貞昌-2010/30500208-01.jpg,,2,http://pic.pimg.tw/ronnywang/1402590065-552935690.jpg?v=1402590073,1887410081-2.png
./台北市-蘇貞昌-2010/30500208-01.jpg,,3,http://pic.pimg.tw/ronnywang/1402590065-552935690.jpg?v=1402590073,1887410081-3.png
./台北市-蘇貞昌-2010/30500208-01.jpg,,4,http://pic.pimg.tw/ronnywang/1402590065-552935690.jpg?v=1402590073,1887410081-4.png
./台北市-蘇貞昌-2010/30500208-01.jpg,,5,http://pic.pimg.tw/ronnywang/1402590065-552935690.jpg?v=1402590073,1887410081-5.png
./台北市-蘇貞昌-2010/30500208-01.jpg,,6,http://pic.pimg.tw/ronnywang/1402590065-552935690.jpg?v=1402590073,1887410081-6.png
./台北市-蘇貞昌-2010/30500208-01.jpg,,7,http://pic.pimg.tw/ronnywang/1402590065-552935690.jpg?v=1402590073,1887410081-7.png
./台北市-蘇貞昌-2010/30500208-01.jpg,,8,http://pic.pimg.tw/ronnywang/1402590065-552935690.jpg?v=1402590073,1887410081-8.png
./台北市-蘇貞昌-2010/30500208-02.jpg,,0,http://pic.pimg.tw/ronnywang/1402590208-918996481.jpg,1672479898-0.png
./台北市-蘇貞昌-2010/30500208-02.jpg,,1,http://pic.pimg.tw/ronnywang/1402590208-918996481.jpg,1672479898-1.png
./台北市-蘇貞昌-2010/30500208-02.jpg,,2,http://pic.pimg.tw/ronnywang/1402590208-918996481.jpg,1672479898-2.png
./台北市-蘇貞昌-2010/30500208-02.jpg,,3,http://pic.pimg.tw/ronnywang/1402590208-918996481.jpg,1672479898-3.png
./台北市-蘇貞昌-2010/30500208-02.jpg,,4,http://pic.pimg.tw/ronnywang/1402590208-918996481.jpg,1672479898-4.png
./台北市-蘇貞昌-2010/30500208-02.jpg,,5,http://pic.pimg.tw/ronnywang/1402590208-918996481.jpg,1672479898-5.png
./台北市-蘇貞昌-2010/30500208-02.jpg,,6,http://pic.pimg.tw/ronnywang/1402590208-918996481.jpg,1672479898-6.png
./台北市-蘇貞昌-2010/30500208-02.jpg,,7,http://pic.pimg.tw/ronnywang/1402590208-918996481.jpg,1672479898-7.png
./台北市-蘇貞昌-2010/30500208-02.jpg,,8,http://pic.pimg.tw/ronnywang/1402590208-918996481.jpg,1672479898-8.png
./台北市-蘇貞昌-2010/30500208-03.jpg,,0,http://pic.pimg.tw/ronnywang/1402590100-2023048700.jpg?v=1402590122,1572686970-0.png
./台北市-蘇貞昌-2010/30500208-03.jpg,,1,http://pic.pimg.tw/ronnywang/1402590100-2023048700.jpg?v=1402590122,1572686970-1.png
